program_id	feature_set_id	cell_state	condition_a	condition_b	contrast	contrast_direction	feature_direction	statistic_orientation	signed_statistic_name	tf	source_capability_id	source_cache_key	directional_discordance_status	any_resource_discordance_status	resource_discordance_reasons	resource_estimability	resource_overlap_counts	resource_activity_scores	resource_directions
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	STAT5A	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	False	True	inconsistent_target_overlap;major_regulon_coverage_difference	"{""CollecTRI"":true,""DoRothEA"":true}"	"{""CollecTRI"":45,""DoRothEA"":5}"	"{""CollecTRI"":2.21799879224868,""DoRothEA"":0.060910435959122634}"	"{""CollecTRI"":""not_significant"",""DoRothEA"":""not_significant""}"
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	STAT5B	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	False	True	inconsistent_target_overlap;major_regulon_coverage_difference	"{""CollecTRI"":true,""DoRothEA"":true}"	"{""CollecTRI"":20,""DoRothEA"":6}"	"{""CollecTRI"":0.7869188980617098,""DoRothEA"":0.19854511542573314}"	"{""CollecTRI"":""not_significant"",""DoRothEA"":""not_significant""}"
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	STAT6	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	False	True	inconsistent_target_overlap;major_regulon_coverage_difference;resource_estimability_difference	"{""CollecTRI"":true,""DoRothEA"":false}"	"{""CollecTRI"":30,""DoRothEA"":1}"	"{""CollecTRI"":2.255259282951668}"	"{""CollecTRI"":""not_significant""}"
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	TAL1	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	False	True	inconsistent_target_overlap;major_regulon_coverage_difference;single_resource_significant_support	"{""CollecTRI"":true,""DoRothEA"":true}"	"{""CollecTRI"":24,""DoRothEA"":5}"	"{""CollecTRI"":3.00508806696517,""DoRothEA"":1.5484529995318599}"	"{""CollecTRI"":""increased"",""DoRothEA"":""not_significant""}"
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	TBP	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	False	True	inconsistent_target_overlap;major_regulon_coverage_difference	"{""CollecTRI"":true,""DoRothEA"":true}"	"{""CollecTRI"":32,""DoRothEA"":9}"	"{""CollecTRI"":2.1192088362829162,""DoRothEA"":0.8737752598910753}"	"{""CollecTRI"":""not_significant"",""DoRothEA"":""not_significant""}"
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	TBX21	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	False	True	inconsistent_target_overlap	"{""CollecTRI"":true,""DoRothEA"":true}"	"{""CollecTRI"":15,""DoRothEA"":15}"	"{""CollecTRI"":-0.5335453467920742,""DoRothEA"":0.7907593281144921}"	"{""CollecTRI"":""not_significant"",""DoRothEA"":""not_significant""}"
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	TCF12	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	False	True	inconsistent_target_overlap;major_regulon_coverage_difference;resource_estimability_difference	"{""CollecTRI"":false,""DoRothEA"":true}"	"{""CollecTRI"":4,""DoRothEA"":17}"	"{""DoRothEA"":1.453182345813595}"	"{""DoRothEA"":""not_significant""}"
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	TCF3	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	False	True	inconsistent_target_overlap;major_regulon_coverage_difference;resource_estimability_difference	"{""CollecTRI"":true,""DoRothEA"":false}"	"{""CollecTRI"":30,""DoRothEA"":1}"	"{""CollecTRI"":1.4953650562576515}"	"{""CollecTRI"":""not_significant""}"
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	TCF4	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	False	True	inconsistent_target_overlap	"{""CollecTRI"":true,""DoRothEA"":true}"	"{""CollecTRI"":15,""DoRothEA"":13}"	"{""CollecTRI"":2.4057224807182696,""DoRothEA"":1.3763505357711237}"	"{""CollecTRI"":""not_significant"",""DoRothEA"":""not_significant""}"
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	TCF7	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	False	True	inconsistent_target_overlap;major_regulon_coverage_difference	"{""CollecTRI"":true,""DoRothEA"":true}"	"{""CollecTRI"":7,""DoRothEA"":16}"	"{""CollecTRI"":0.4970710446931234,""DoRothEA"":1.43212141634602}"	"{""CollecTRI"":""not_significant"",""DoRothEA"":""not_significant""}"
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	TCF7L2	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	False	True	inconsistent_target_overlap;major_regulon_coverage_difference	"{""CollecTRI"":true,""DoRothEA"":true}"	"{""CollecTRI"":23,""DoRothEA"":6}"	"{""CollecTRI"":0.32589268364997925,""DoRothEA"":0.2553601757601673}"	"{""CollecTRI"":""not_significant"",""DoRothEA"":""not_significant""}"
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	TEAD1	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	False	True	inconsistent_target_overlap;major_regulon_coverage_difference;resource_estimability_difference	"{""CollecTRI"":false,""DoRothEA"":true}"	"{""CollecTRI"":4,""DoRothEA"":30}"	"{""DoRothEA"":1.5761564160111086}"	"{""DoRothEA"":""not_significant""}"
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	TEAD2	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	False	True	inconsistent_target_overlap	"{""CollecTRI"":false,""DoRothEA"":false}"	"{""CollecTRI"":0,""DoRothEA"":2}"	{}	{}
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	TEAD4	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	False	True	inconsistent_target_overlap;resource_estimability_difference	"{""CollecTRI"":false,""DoRothEA"":true}"	"{""CollecTRI"":0,""DoRothEA"":23}"	"{""DoRothEA"":1.5973192071341387}"	"{""DoRothEA"":""not_significant""}"
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	TFAP2A	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	False	True	inconsistent_target_overlap;major_regulon_coverage_difference	"{""CollecTRI"":true,""DoRothEA"":true}"	"{""CollecTRI"":44,""DoRothEA"":12}"	"{""CollecTRI"":2.269509288623703,""DoRothEA"":2.041561938441822}"	"{""CollecTRI"":""not_significant"",""DoRothEA"":""not_significant""}"
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	TFAP2C	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	False	True	inconsistent_target_overlap;major_regulon_coverage_difference;resource_estimability_difference	"{""CollecTRI"":true,""DoRothEA"":false}"	"{""CollecTRI"":8,""DoRothEA"":4}"	"{""CollecTRI"":0.6969793796806304}"	"{""CollecTRI"":""not_significant""}"
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	TFAP4	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	False	True	inconsistent_target_overlap	"{""CollecTRI"":true,""DoRothEA"":true}"	"{""CollecTRI"":8,""DoRothEA"":6}"	"{""CollecTRI"":-0.26189020081236813,""DoRothEA"":0.9567247381510913}"	"{""CollecTRI"":""not_significant"",""DoRothEA"":""not_significant""}"
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	TFDP1	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	False	True	inconsistent_target_overlap;major_regulon_coverage_difference	"{""CollecTRI"":true,""DoRothEA"":true}"	"{""CollecTRI"":12,""DoRothEA"":6}"	"{""CollecTRI"":2.811859338576568,""DoRothEA"":2.0745544642059413}"	"{""CollecTRI"":""not_significant"",""DoRothEA"":""not_significant""}"
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	THAP1	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	False	True	inconsistent_target_overlap	"{""CollecTRI"":false,""DoRothEA"":false}"	"{""CollecTRI"":0,""DoRothEA"":3}"	{}	{}
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	THAP11	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	False	True	inconsistent_target_overlap;resource_estimability_difference	"{""CollecTRI"":false,""DoRothEA"":true}"	"{""CollecTRI"":4,""DoRothEA"":5}"	"{""DoRothEA"":-1.2282220174591014}"	"{""DoRothEA"":""not_significant""}"
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	TP53	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	False	True	inconsistent_target_overlap;major_regulon_coverage_difference	"{""CollecTRI"":true,""DoRothEA"":true}"	"{""CollecTRI"":161,""DoRothEA"":44}"	"{""CollecTRI"":1.5939489231952115,""DoRothEA"":-0.17306028455915257}"	"{""CollecTRI"":""not_significant"",""DoRothEA"":""not_significant""}"
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	TP63	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	False	True	inconsistent_target_overlap;major_regulon_coverage_difference	"{""CollecTRI"":true,""DoRothEA"":true}"	"{""CollecTRI"":36,""DoRothEA"":5}"	"{""CollecTRI"":0.8689603156320256,""DoRothEA"":0.21474846428981262}"	"{""CollecTRI"":""not_significant"",""DoRothEA"":""not_significant""}"
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	TP73	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	False	True	inconsistent_target_overlap;major_regulon_coverage_difference	"{""CollecTRI"":true,""DoRothEA"":true}"	"{""CollecTRI"":32,""DoRothEA"":13}"	"{""CollecTRI"":0.3329705617653038,""DoRothEA"":1.1369750311351035}"	"{""CollecTRI"":""not_significant"",""DoRothEA"":""not_significant""}"
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	TWIST1	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	False	True	inconsistent_target_overlap;major_regulon_coverage_difference	"{""CollecTRI"":true,""DoRothEA"":true}"	"{""CollecTRI"":17,""DoRothEA"":5}"	"{""CollecTRI"":-0.8613208744220503,""DoRothEA"":0.0613902130066773}"	"{""CollecTRI"":""not_significant"",""DoRothEA"":""not_significant""}"
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	USF1	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	False	True	inconsistent_target_overlap;major_regulon_coverage_difference	"{""CollecTRI"":true,""DoRothEA"":true}"	"{""CollecTRI"":31,""DoRothEA"":8}"	"{""CollecTRI"":2.1369950950140173,""DoRothEA"":1.368656566298938}"	"{""CollecTRI"":""not_significant"",""DoRothEA"":""not_significant""}"
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	USF2	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	False	True	inconsistent_target_overlap;major_regulon_coverage_difference	"{""CollecTRI"":true,""DoRothEA"":true}"	"{""CollecTRI"":19,""DoRothEA"":6}"	"{""CollecTRI"":1.7269675772304716,""DoRothEA"":1.3974182990552735}"	"{""CollecTRI"":""not_significant"",""DoRothEA"":""not_significant""}"
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	VDR	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	False	True	inconsistent_target_overlap;major_regulon_coverage_difference	"{""CollecTRI"":true,""DoRothEA"":true}"	"{""CollecTRI"":20,""DoRothEA"":6}"	"{""CollecTRI"":0.9447792330472219,""DoRothEA"":0.17946435656018211}"	"{""CollecTRI"":""not_significant"",""DoRothEA"":""not_significant""}"
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	WT1	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	False	True	inconsistent_target_overlap;major_regulon_coverage_difference	"{""CollecTRI"":true,""DoRothEA"":true}"	"{""CollecTRI"":32,""DoRothEA"":10}"	"{""CollecTRI"":0.9765127655257986,""DoRothEA"":-0.9796561414613721}"	"{""CollecTRI"":""not_significant"",""DoRothEA"":""not_significant""}"
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	XBP1	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	False	True	inconsistent_target_overlap;major_regulon_coverage_difference;resource_estimability_difference	"{""CollecTRI"":true,""DoRothEA"":false}"	"{""CollecTRI"":10,""DoRothEA"":1}"	"{""CollecTRI"":1.4267561936463178}"	"{""CollecTRI"":""not_significant""}"
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	YY1	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	False	True	inconsistent_target_overlap;major_regulon_coverage_difference	"{""CollecTRI"":true,""DoRothEA"":true}"	"{""CollecTRI"":43,""DoRothEA"":6}"	"{""CollecTRI"":0.1404116286781582,""DoRothEA"":-0.2698484013342929}"	"{""CollecTRI"":""not_significant"",""DoRothEA"":""not_significant""}"
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	ZBED1	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	False	True	inconsistent_target_overlap;major_regulon_coverage_difference;resource_estimability_difference	"{""CollecTRI"":true,""DoRothEA"":false}"	"{""CollecTRI"":7,""DoRothEA"":1}"	"{""CollecTRI"":0.6856314353084728}"	"{""CollecTRI"":""not_significant""}"
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	ZBTB33	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	False	True	inconsistent_target_overlap	"{""CollecTRI"":false,""DoRothEA"":false}"	"{""CollecTRI"":2,""DoRothEA"":0}"	{}	{}
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	ZBTB7A	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	False	True	inconsistent_target_overlap	"{""CollecTRI"":true,""DoRothEA"":true}"	"{""CollecTRI"":6,""DoRothEA"":8}"	"{""CollecTRI"":-0.48351619335215024,""DoRothEA"":-0.6680915124812306}"	"{""CollecTRI"":""not_significant"",""DoRothEA"":""not_significant""}"
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	ZEB1	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	False	True	inconsistent_target_overlap;major_regulon_coverage_difference;resource_estimability_difference	"{""CollecTRI"":true,""DoRothEA"":false}"	"{""CollecTRI"":11,""DoRothEA"":1}"	"{""CollecTRI"":1.1048545184485707}"	"{""CollecTRI"":""not_significant""}"
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	ZEB2	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	False	True	inconsistent_target_overlap;major_regulon_coverage_difference	"{""CollecTRI"":true,""DoRothEA"":true}"	"{""CollecTRI"":6,""DoRothEA"":12}"	"{""CollecTRI"":0.01956455963505055,""DoRothEA"":-2.5325287422778904}"	"{""CollecTRI"":""not_significant"",""DoRothEA"":""not_significant""}"
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	ZFX	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	False	True	inconsistent_target_overlap	"{""CollecTRI"":false,""DoRothEA"":false}"	"{""CollecTRI"":0,""DoRothEA"":2}"	{}	{}
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	ZNF143	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	False	True	inconsistent_target_overlap	"{""CollecTRI"":true,""DoRothEA"":true}"	"{""CollecTRI"":6,""DoRothEA"":7}"	"{""CollecTRI"":1.3669604611953972,""DoRothEA"":1.722527523273308}"	"{""CollecTRI"":""not_significant"",""DoRothEA"":""not_significant""}"
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	ZNF217	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	False	True	inconsistent_target_overlap;resource_estimability_difference	"{""CollecTRI"":false,""DoRothEA"":true}"	"{""CollecTRI"":4,""DoRothEA"":7}"	"{""DoRothEA"":0.48169139187056875}"	"{""DoRothEA"":""not_significant""}"
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	ZNF24	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	False	True	inconsistent_target_overlap	"{""CollecTRI"":false,""DoRothEA"":false}"	"{""CollecTRI"":2,""DoRothEA"":3}"	{}	{}
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	ZNF263	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	False	True	inconsistent_target_overlap;major_regulon_coverage_difference;resource_estimability_difference	"{""CollecTRI"":false,""DoRothEA"":true}"	"{""CollecTRI"":1,""DoRothEA"":36}"	"{""DoRothEA"":-1.197658471141755}"	"{""DoRothEA"":""not_significant""}"
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	ZNF274	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	False	True	inconsistent_target_overlap	"{""CollecTRI"":false,""DoRothEA"":false}"	"{""CollecTRI"":0,""DoRothEA"":2}"	{}	{}
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	ZNF384	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	False	True	inconsistent_target_overlap	"{""CollecTRI"":true,""DoRothEA"":true}"	"{""CollecTRI"":7,""DoRothEA"":10}"	"{""CollecTRI"":0.3893924319382922,""DoRothEA"":1.1496116793265496}"	"{""CollecTRI"":""not_significant"",""DoRothEA"":""not_significant""}"
